11414	A1178	University of Alaska, Fairbanks, Geophysical Institute
11414	A1179	University of Alaska, Fairbanks, Arctic Research Center
	11436	Freshwater Biological Association, UK
	11466	Royal Astronomical Society
	11469	Royal Institution of Great Britain
	11609	Stonyhurst University, UK
12226	397757	University of Colorado, Denver, Department of Physics
12265	A1044	Joint Center for Astrophysics, UMD, Baltimore
12265	A1045	Center for Research and Exploration in Space Science & Technology
12265	A1046	Goddard Earth Science & Technology Center, UMD, Baltimore
12329	A1133	University of Texas, Arlington, Department of Physics
12330	171771	University of Texas, Austin, Department of Geological Sciences
12330	225420	University of Texas, Austin, Center for Space Research
12330	374722	University of Texas, Austin, Department of Astronomy
12330	A1130	University of Texas, Austin, Department of Physics
12331	A1134	University of Texas, Brownsville, Department of Physics and Astronomy
12335	A1131	University of Texas, Dallas, Department of Physics
12335	A1132	University of Texas, Dallas, Center for Space Sciences
12337	A1137	University of Texas, El Paso, Department of Physics
12346	A1136	University of Texas, San Antonio, Department of Physics and Astronomy
	12377	Zhejiang University, China
	12378	China Geological Survey
	12379	Capital Normal University, Beijing
	12381	Chinese Academy of Sciences
12381	53037	Chinese Academy of Sciences, Shenyang
12381	53038	Chinese Academy of Sciences, Changchun
12381	53039	Chinese Academy of Sciences, Shanghai
12381	53040	CAS, Heifi Institute of Physical Science
12381	53041	Chinese Academy of Sciences, Wuhan
12381	53042	Chinese Academy of Sciences, Guangzhou
12381	53043	Chinese Academy of Sciences, Chengdu
12381	53044	Chinese Academy of Sciences, Xinjiang
12381	53045	Chinese Academy of Sciences, Lanzhou
12381	85384	Chinese Academy of Sciences, Nanjing
12381	85415	Chinese Academy of Sciences, Beijing
12381	85425	Chinese Academy of Sciences, Kunming
12381	85429	Chinese Academy of Sciences, Xian
	12388	Guangxi Normal University, China
	12389	Wuhan University, China
	12392	China University of Mining and Technology
	12394	East China Institute of Technology
	12399	Dalian University of Technology, China
	12402	Shenyang Normal University, China
	12404	South Central University for Nationalities, China
	12407	State Oceanic Administration, China
12407	177486	Polar Research Institute of China
12407	420009	National Marine Environmental Forecasting Center, China
	12410	Shijiazhuang University of Economics, China
	12411	Henan University, China
	12412	Changzhou University, China
	12413	Jinan University, China
	12416	Hunan University of Arts and Science, China
	12418	Changsha University of Science and Technology, China
	12419	Chongqing University of Posts and Telecommunications, China
	12421	Dalian Maritime University, China
	12423	Fuzhou University, China
	12425	Fujian Normal University, China
	12426	Lanzhou University, China
	12428	Harbin Engineering University, China
	12434	Northeastern University, China
	12435	Northwest Normal University, China
	12436	Nanjing University of Science and Technology, China
	12440	Liaoning University, China
	12441	Shanxi University, China
	12442	Tsinghua University, China
12442	A1571	Tsinghua University, Center for Astrophysics
	12443	Huazhong University of Science and Technology, China
	12446	Huazhong Normal University, China
	12462	Hohai University, China
	12465	PKU, Peking University
12465	327249	PKU, School of Physics
12465	420740	PKU, School of Earth and Space Sciences 
12465	A1562	PKU, Beijing Astrophysical Center
12465	A1565	Kavli Institute for Astronomy and Astrophysics
	12466	Xiamen University, China
	12470	Chinese Academy of Social Sciences, Beijing
12470	105734	Chinese Academy of Sciences Graduate University
	12471	Renmin University, Beijing
	12474	Shanghai Jiaotong University, China
	12476	Tongji University, China
	12478	Fudan University, China
	12479	Xian University of Technology, China
	12480	Xian Jiaotong University, China
	12487	Anhui University, China
	12496	Beijing University of Technology
	12507	University of Science and Technology, Beijing 
	12510	Jilin University, China
	12514	Anhui Normal University, China
	12518	Hunan University of Science and Technology, China
	12523	Tianjin Normal University, China
	12526	South China Agricultural University
	12530	Sichuan University, China
	12534	Nanjing Normal University, China
	12538	Nankai University, China
	12544	Shanghai Normal University, China
	12561	Henan Polytechnic University, China
	12563	Hubei University, China
	12564	China University of Geosciences, Wuhan
	12565	Wuhan University of Technology, China
	12568	Hunan Normal University, China
	12569	Hunan University, China
	12570	Central South University, China
	12571	Central South University of Forestry and Technology, China
	12575	Hunan Agricultural University, China
	12576	Inner Mongolia University
	12579	Southeast University, China
	12581	Nanjing University, China
12581	A1568	Nanjing University, Department of Astronomy
12581	A1569	Nanjing University, Department of Physics
12581	A1570	Nanjing University, Department of Earth Sciences
	12582	Soochow University, China
	12589	Shandong University, China
12589	154528	Shandong University at Weihai, China
	12591	Ocean University of China
	12593	Qingdao University, China
	12599	University of Electronic Science and Technology, China
	12604	Chinese Academy of Engineering Physics
12604	71037	Institute of Applied Physics and Computational Mathematics, Beijing
	12605	Tianjin University, China
	12606	Hebei University of Technology, China
	12624	Zhejiang University of Technology, China
	12626	Hangzhou Dianzi University, China
	12633	Beihang University of Aeronautics and Astronautics
	12635	Yunnan University, China
	12636	Zhengzhou University, China
	12651	China Electronics Technology Group Corporation
12651	124162	China Research Institute of Radio Wave Propagation
	12652	University of Science and Technology of China
12652	A1563	University of Science and Technology of China, Department of Astronomy
12652	A1564	University of Science and Technology of China, Department of Earth and Space Sciences
	12655	East China Normal University, Shanghai
	12657	Northwest University, China
	12663	China Aerospace Science and Technology Corporation
12663	118153	China Academy of Space Technology
	12664	Guangxi University, China
	12665	Xiangtang University, China
	12676	Jiangsu University, China
	12682	Yantai University, China
	12683	Jimei University, China
	12686	Guizhou Normal University, China
	12687	Bohai University, China
	12695	Fujita Health University, Japan
	12696	Ritsumeikan University, Japan
	12698	Aoyama Gakuin University, Japan
12698	A1600	Aoyama Gakuin University, Department of Physics
	12700	Aichi University of Education, Japan
	12707	Aichi University, Japan
	12708	Nara Institute of Technology, Japan
	12709	Aichi University of Technology, Japan
	12712	Akita University, Japan
	12716	Aomori University, Japan
	12718	Asahikawa College of Technology, Japan
	12720	Asahi University, Japan
	12737	Chiba University, Japan
12737	A1633	Chiba University, Department of Physics
	12740	Chubu University, Japan
	12744	University of Hyogo, Japan
	12745	Chukyo University, Japan
	12751	Tokyo Denki University
	12754	Hokkaido Information University, Japan
	12755	Dokkyo University, Japan
	12757	Doshisha University, Japan
	12760	Ehime University, Japan
12760	A1637	Ehime University, Research Center for Space and Cosmic Evolution
12760	A1638	Ehime University, Department of Earth Sciences
12760	A1639	Ehime University, Department of Physics
	12772	Fukuoka University of Education, Japan
	12774	Fukuoka University, Japan
	12776	Fukushima University, Japan
	12780	Gakushuin University, Japan
	12785	Gifu University, Japan
	12794	Nihon Fukushi University, Japan
	12794	Nippon Fukushi University, Japan
	12800	Hirosaki University, Japan
	12801	Hiroshima City University, Japan
	12803	Hiroshima University, Japan
12803	427258	Hiroshima University, Department of Physics
12803	A1631	Hiroshima University, Astrophysical Science Center
12803	A1632	Hiroshima University, Department of Earth and Planetary Science
	12804	Hitotsubashi University, Japan
	12808	Hokkai Gakuen University, Japan
	12810	Hokkaido University, Japan
12810	A1610	Hokkaido University, Department of Earth and Planetary Science
12810	A1611	Hokkaido University, Department of Physics
12810	A1612	Hokkaido University, Institute of Seismology and Volcanology
12810	A1613	Hokkaido University, Institute of Cosmosciences
	12814	Hosei University, Japan
	12817	Hyogo University, Japan
	12818	Hyogo College of Medicine, Japan
	12819	Ibaraki University, Japan
12819	A1634	Ibaraki University, Institute for Astrophysics and Planetary Sciences
	12823	International Christian University, Japan
	12826	Kyushu Sangyo University, Japan
	12829	Chiba Institute of Technology, Japan
	12833	Iwate Medical University, Japan
	12836	Iwate University, Japan
	12845	Joetsu University of Education, Japan
	12849	Japan Women's University
	12850	Kagawa University, Japan
	12851	Kagoshima University, Japan
12851	A1641	Kagoshima University, Department of Physics and Astronomy
	12852	Kanagawa Institute of Technology, Japan
	12853	Kanagawa University, Japan
	12856	Kanazawa Institute of Technology, Japan
	12858	Kanazawa University, Japan
12858	300662	Kanazawa University, School of Natural Science and Technology
12858	A1635	Kanazawa University, Department of Earth Sciences
12858	A1636	Kanazawa University, Department of Physics
	12860	Kansai University, Japan
	12867	Kyoto City University of Arts, Japan
	12869	Keio University, Japan
	12872	Kinki University, Japan
	12875	Kyoto Institute of Technology, Japan
	12877	Kitasato University, Japan
	12879	Kibi International University, Japan
	12885	Kobe University, Japan
12885	A1596	Kobe University, Center for Planetary Science
12885	A1597	Kobe University, Department of Physics
	12888	Kochi University, Japan
	12892	Kokugakuin University, Japan
	12893	Kokushikan University, Japan
	12907	Kwansei Gakuin University, Japan
	12915	Kyoto Gakuen University, Japan
	12916	Kyoto Pharmaceutical University, Japan
	12918	Kyoto University, Japan
12918	198755	Kyoto University, Institute for Geothermal Sciences
12918	234959	Kyoto University, Department of Earth and Planetary Sciences
12918	68336	Kyoto University, Department of Physics and Astronomy
12918	73804	Kyoto University, Disaster Prevention Research Institute
12918	88362	Kyoto University, Institute for Sustainable Humanosphere
12918	A1581	Kyoto University, Yukawa Institute for Theoretical Physics
12918	A1582	Kyoto University, Department of Geophysics
12918	A1583	Kyoto University, Hida and Kwasan Observatories
12918	A1584	Kyoto University, Center for Space Studies
12918	A1585	Kyoto University, Radio Atmospheric Science Center
	12919	Kyoto Women's University, Japan
	12923	Kyushu University, Japan
12923	A1622	Kyushu University, Department of Earth and Planetary Sciences
12923	A1623	Kyushu University, Space Environment Research Center
12923	A1624	Kyushu University, Department of Physics
	12924	Kyushu University of Technology, Japan
	12925	Gunma University, Japan
